historical_sha	hunk_id	path	old_range	new_range	context	primary_lane	disposition	rationale	evidence	accepted_commit
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useMotionSmithAppController.ts:113,16	hooks/useMotionSmithAppController.ts	109,3	113,16	export const useMotionSmithAppController = (): AppWorkspaceShellProps => {	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave lifecycle; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useMotionSmithAppController.ts:286,3	hooks/useMotionSmithAppController.ts	269,2	286,3	export const useMotionSmithAppController = (): AppWorkspaceShellProps => {	G8	REPLACED_BY_LEAN_TELEMETRY	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useMotionSmithAppController.ts:443,3	hooks/useMotionSmithAppController.ts	425,2	443,3	export const useMotionSmithAppController = (): AppWorkspaceShellProps => {	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave lifecycle; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useProjectAutosave.ts:2,167	hooks/useProjectAutosave.ts	2,27	2,167	import { useEffect, useRef } from "react";	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave generation and recovery; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:1,2	hooks/useStudyTelemetry.ts	1,2	1,2		G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:112,3	hooks/useStudyTelemetry.ts	112,3	112,3	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:193,9	hooks/useStudyTelemetry.ts	193,3	193,9	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:215,9	hooks/useStudyTelemetry.ts	209,4	215,9	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:234,4	hooks/useStudyTelemetry.ts	223,2	234,4	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:242,3	hooks/useStudyTelemetry.ts	229,2	242,3	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:247,6	hooks/useStudyTelemetry.ts	233,4	247,6	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:256,6	hooks/useStudyTelemetry.ts	240,4	256,6	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:hooks/useStudyTelemetry.ts:291,3	hooks/useStudyTelemetry.ts	273,3	291,3	export const useStudyTelemetry = ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/worker.js:83,9	infrastructure/study/worker.js	83,2	83,9	async function postBatch(request, env) {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/worker.js:113,6	infrastructure/study/worker.js	106,2	113,6	async function postAsset(request, env) {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/worker.js:486,3	infrastructure/study/worker.js	475,4	486,3	async function withinRateLimit(request, limiter, path) {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/worker.js:490,12	infrastructure/study/worker.js	480,2	490,12	async function withinRateLimit(request, limiter, path) {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/wrangler.toml:22,4	infrastructure/study/wrangler.toml	22,2	22,4	namespace_id = "1784212861"	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:playwright.config.ts:8,5	playwright.config.ts	8,2	8,5	if (process.env.FORCE_COLOR && process.env.NO_COLOR) delete process.env.NO_COLOR	G6	VERIFIED_CLEAN_IMPLEMENTATION	isolated production-preview test port; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:playwright.config.ts:20,6	playwright.config.ts	17,5	20,6	const serverMode = process.env.PLAYWRIGHT_SERVER ?? 'preview';	G6	VERIFIED_CLEAN_IMPLEMENTATION	isolated production-preview test port; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:playwright.config.ts:33,3	playwright.config.ts	29,3	33,3	export default defineConfig({	G6	VERIFIED_CLEAN_IMPLEMENTATION	isolated production-preview test port; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:playwright.config.ts:41,3	playwright.config.ts	37,3	41,3	export default defineConfig({	G6	VERIFIED_CLEAN_IMPLEMENTATION	isolated production-preview test port; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-analyze.ts:79,5	scripts/study-analyze.ts	79,4	79,5	const listSessions = async (): Promise<string[]> => {	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-analyze.ts:126,5	scripts/study-analyze.ts	125,3	126,5	const fetchSessionEvents = async (sessionId: string) => {	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-replay.ts:48,5	scripts/study-replay.ts	48,2	48,5	do {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-replay.ts:60,5	scripts/study-replay.ts	57,3	60,5	const rawEvents = pages.flatMap((page) =>	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:49,42	tests/browser/workflow.spec.ts	49,2	49,42	const expectCleanPage = (pageErrors: string[], consoleErrors: string[]) => {	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2789,4	tests/browser/workflow.spec.ts	2749,4	2789,4	test('Options parity updates workspace UI, canvas context, and blueprint default	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2806,3	tests/browser/workflow.spec.ts	2766,3	2806,3	test('Options parity updates workspace UI, canvas context, and blueprint default	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2830,8	tests/browser/workflow.spec.ts	2790,6	2830,8	test('Options parity updates workspace UI, canvas context, and blueprint default	G3+G4	VERIFIED_CLEAN_IMPLEMENTATION	Current production-preview coverage preserves the cross-flow performance and persistence behavior without replaying the historical implementation	artifacts/quality/G3/result.md;artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	cb694d9aa138caeec248c1fb5f58c24fa93cbff9
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2840,5	tests/browser/workflow.spec.ts	2798,4	2840,5	test('Options parity updates workspace UI, canvas context, and blueprint default	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2881,6	tests/browser/workflow.spec.ts	2838,5	2881,6	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2888,3	tests/browser/workflow.spec.ts	2844,3	2888,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2895,3	tests/browser/workflow.spec.ts	2851,3	2895,3	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G3+G4	VERIFIED_CLEAN_IMPLEMENTATION	Current production-preview coverage preserves the cross-flow performance and persistence behavior without replaying the historical implementation	artifacts/quality/G3/result.md;artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	cb694d9aa138caeec248c1fb5f58c24fa93cbff9
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2900,7	tests/browser/workflow.spec.ts	2856,3	2900,7	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:2915,45	tests/browser/workflow.spec.ts	2867,2	2915,45	test('Legacy storage namespace migrates to MotionSmith keys without losing autos	G4	VERIFIED_CLEAN_IMPLEMENTATION	Current autosave and Options browser contract preserves the historical product intent without the historical telemetry coupling	artifacts/quality/G4/result.md;artifacts/quality/final-test-evidence.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:4926,10	tests/browser/workflow.spec.ts	4835,4	4926,10	test('Mechanism Design center workspace renders the integrated Foundry automata	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 renderer behavior verified in focused production-preview workflows	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/browser/workflow.spec.ts:4937,3	tests/browser/workflow.spec.ts	4840,3	4937,3	test('Mechanism Design center workspace renders the integrated Foundry automata	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 renderer behavior verified in focused production-preview workflows	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/mechanism-build-gates.test.ts:202,3	tests/mechanism-build-gates.test.ts	202,3	202,3	const designHtml = renderToStaticMarkup(createElement(DesignInspectorPanel, {	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 intent retained through shared frame queues, prepared renderer models, bounded caches, and authoritative edit results	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:4743,3	tests/project-contract.test.ts	4743,2	4743,3	const cutOutlineEditorText = readFileSync(join(process.cwd(), 'components', 'sta	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 interaction and renderer contracts verified by executable gates	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:4884,13	tests/project-contract.test.ts	4883,2	4884,13	assert(optionsText.includes('from "./OptionsSettingsControls"') && !optionsText.	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave contract; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:4918,29	tests/project-contract.test.ts	4906,2	4918,29	assert.equal(mechanismUpdateHarness.commandStatus(), 'Fix: Choose anchor', 'mech	G1	VERIFIED_CLEAN_IMPLEMENTATION	edit authority contract	artifacts/quality/G1/result.md	a52ef5dc5bf3f6d0dce43b525f19b7fd0e0690a4
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:5397,3	tests/project-contract.test.ts	5358,2	5397,3	assert(foundry3dText.includes('geometryCacheRef') && foundry3dText.includes('mat	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 interaction and renderer contracts verified by executable gates	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:5494,4	tests/project-contract.test.ts	5454,3	5494,4	assert(indexText.includes('.app-header-brand') && indexText.includes('.app-heade	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave contract; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/project-contract.test.ts:5544,3	tests/project-contract.test.ts	5503,2	5544,3	assert(partInspectorText.includes('className={`compact-number') && partInspector	G3	VERIFIED_CLEAN_IMPLEMENTATION	G3 interaction and renderer contracts verified by executable gates	artifacts/quality/G3/result.md	9af00126675783b1f5ba6e2a04add618eef85e3b
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:89,5	tests/study-analyze.test.ts	89,5	89,5	const buildInput = (	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:121,3	tests/study-analyze.test.ts	121,2	121,3	const buildInput = (	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:239,3	tests/study-analyze.test.ts	238,3	239,3	const buildInput = (	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:39,8	tests/study-telemetry.test.ts	39,2	39,8	firstPart.textureUrl = "data:image/png;base64,private";	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:399,3	tests/study-telemetry.test.ts	393,3	399,3	assert([...bucket.objects.keys()].some((key) => key.includes(envelope.sessionId)	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:528,32	tests/study-telemetry.test.ts	522,2	528,32	assert.equal((await worker.fetch(new Request("https://alansynn.com/ms-study/v1/b	G8	REPLACED_BY_LEAN_TELEMETRY	old replay tests are replaced by focused bounded-summary analyzer tests	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/appStageNavigation.ts:17,12	utils/appStageNavigation.ts	17,2	17,12	type StageNavigatorOptions = Omit<NavigateAppStageOptions, "target">;	G8	REPLACED_BY_LEAN_TELEMETRY	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/appStageNavigation.ts:68,3	utils/appStageNavigation.ts	58,7	68,3	export const navigateAppStage = ({	G8	REPLACED_BY_LEAN_TELEMETRY	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/projectPersistence.ts:9,9	utils/projectPersistence.ts	9,2	9,9	export const STORAGE_KEYS = {	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave generation and recovery; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/projectPersistence.ts:53,93	utils/projectPersistence.ts	46,7	53,93	export const projectSnapshotFileName = (projectName: string, suffix: string) =>	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave generation and recovery; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/projectPersistence.ts:147,75	utils/projectPersistence.ts	54,4	147,75	export const writeAutosaveSnapshot = (project: ProjectState) => {	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave generation and recovery; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/projectPersistence.ts:243,71	utils/projectPersistence.ts	79,2	243,71	export const readAutosaveProject = (	G4	VERIFIED_CLEAN_IMPLEMENTATION	autosave generation and recovery; verified by bounded two-generation persistence extraction	artifacts/quality/G4/result.md	ffe0b1e20369524bb9f3349f6ae8f385d6f6c0ab
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyMetrics.ts:483,3	utils/studyMetrics.ts	483,3	483,3	export const computeSessionMetrics = (input: SessionMetricsInput): SessionMetric	G8	REPLACED_BY_LEAN_TELEMETRY	full replay analysis is replaced by the deterministic bounded summary analyzer	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
