row_type	historical_sha	hunk_id	path	current_disposition	recommended_disposition	evidence	rationale
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:6,3	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:11,3	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:25,180	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:310,4	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:316,13	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:330,3	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:348,3	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:355,6	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:363,373	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/project-contract.test.ts:415,3	tests/project-contract.test.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:8,8	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:17,3	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:48,10	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/study-telemetry.test.ts:233,99	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/appCommandHandlers.ts:2,3	utils/appCommandHandlers.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/appStageNavigation.ts:4,3	utils/appStageNavigation.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/project.ts:52,3	utils/project.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studySnapshotWorker.ts:1,40	utils/studySnapshotWorker.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:41,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:99,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:213,62	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:278,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:308,16	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:333,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:364,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:385,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:397,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:464,18	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:487,8	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:496,50	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:552,169	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:728,18	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:777,7	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:786,30	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:822,13	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:981,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:989,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1000,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1011,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1018,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1045,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1060,8	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1070,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1076,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1114,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1130,31	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1168,65	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1234,7	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1287,24	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1312,27	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1341,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1366,7	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1378,21	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1419,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1446,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1492,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1504,12	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1532,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1538,11	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1561,32	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1599,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetry.ts:1605,6	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetryBoundary.ts:1,58	utils/studyTelemetryBoundary.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetryProject.ts:227,10	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetryProject.ts:244,3	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:utils/studyTelemetryProject.ts:264,42	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:vite.config.ts:2,3	vite.config.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:vite.config.ts:7,10	vite.config.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:vite.config.ts:27,14	vite.config.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:vite.config.ts:49,8	vite.config.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
